0.00, 0.20, 0.20, 8.59
0.20, 0.40, 0.61, 25.5
0.40, 0.60, 0.33, 13.7
0.60, 0.80, 0.21, 8.87
0.80, 1.00, 0.22, 9.20
1.00, 1.20, 0.26, 11.0
1.20, 1.40, 0.34, 14.4
1.40, 1.60, 0.33, 13.7
1.60, 1.80, 0.34, 14.3
1.80, 2.00, 0.32, 13.6
2.00, 2.20, 0.34, 14.2
2.20, 2.40, 0.34, 14.3
2.40, 2.60, 0.31, 12.9
2.60, 2.80, 0.35, 14.8
2.80, 3.00, 0.33, 13.8
3.00, 3.20, 0.33, 13.8
3.20, 3.40, 0.34, 14.1
3.40, 3.60, 0.34, 14.3
3.60, 3.80, 0.33, 13.9
3.80, 4.00, 0.33, 13.7
4.00, 4.20, 0.53, 22.1
4.20, 4.40, 0.23, 9.69
4.40, 4.60, 0.24, 10.1
4.60, 4.80, 0.23, 9.58
4.80, 5.00, 0.24, 10.2
5.00, 5.20, 0.24, 10.1
5.20, 5.40, 0.24, 9.91
5.40, 5.60, 0.23, 9.75
5.60, 5.80, 0.24, 10.1
5.80, 6.00, 0.23, 9.69
6.00, 6.20, 0.24, 10.1
6.20, 6.40, 0.24, 10.0
6.40, 6.60, 0.24, 9.86
6.60, 6.80, 0.24, 9.97
6.80, 7.00, 0.24, 10.0
7.00, 7.20, 0.24, 9.91
7.20, 7.40, 0.24, 10.0
7.40, 7.60, 0.23, 9.58
7.60, 7.80, 0.24, 10.0
7.80, 8.00, 0.24, 10.2
8.00, 8.20, 0.23, 9.80
8.20, 8.40, 0.24, 9.97
8.40, 8.60, 0.23, 9.64
8.60, 8.80, 0.25, 10.4
8.80, 9.00, 0.24, 9.86
9.00, 9.20, 0.24, 10.0
9.20, 9.40, 0.24, 9.86
9.40, 9.60, 0.23, 9.80
9.60, 9.80, 0.24, 10.1
9.80, 10.00, 0.23, 9.75
10.00, 10.20, 0.24, 10.1
10.20, 10.40, 0.24, 10.1
10.40, 10.60, 0.27, 11.5
10.60, 10.80, 0.35, 14.5
10.80, 11.00, 0.21, 8.92
11.00, 11.20, 0.22, 9.03
11.20, 11.40, 0.32, 13.6
11.40, 11.60, 0.34, 14.1
11.60, 11.80, 0.37, 15.4
11.80, 12.00, 0.33, 14.0
12.00, 12.20, 0.27, 11.5
12.20, 12.40, 0.35, 14.8
12.40, 12.60, 0.34, 14.2
12.60, 12.80, 0.33, 13.9
12.80, 13.00, 0.33, 13.8
13.00, 13.20, 0.33, 13.9
13.20, 13.40, 0.34, 14.1
13.40, 13.60, 0.36, 14.9
13.60, 13.80, 0.31, 13.0
13.80, 14.00, 0.34, 14.1
0.00, 14.02, 20.1, 12.0

0.00, 0.20, 0.13, 5.61
0.20, 0.40, 0.10, 4.05
0.40, 0.60, 0.10, 4.05
0.60, 0.80, 0.12, 4.83
0.80, 1.00, 0.21, 8.78
1.00, 1.20, 0.09, 3.97
1.20, 1.40, 0.10, 4.08
1.40, 1.60, 0.10, 4.02
1.60, 1.80, 0.10, 4.02
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.09, 3.97
2.20, 2.40, 0.10, 4.08
2.40, 2.60, 0.10, 4.02
2.60, 2.80, 0.10, 4.02
2.80, 3.00, 0.10, 4.02
3.00, 3.20, 0.09, 3.80
3.20, 3.40, 0.06, 2.64
3.40, 3.60, 0.00, 0.00
3.60, 3.80, 0.23, 9.53
