0.00, 0.20, 0.20, 8.43
0.20, 0.40, 0.43, 18.2
0.40, 0.60, 0.35, 14.6
0.60, 0.80, 0.21, 8.92
0.80, 1.00, 0.22, 9.03
1.00, 1.20, 0.32, 13.4
1.20, 1.40, 0.35, 14.7
1.40, 1.60, 0.31, 13.0
1.60, 1.80, 0.35, 14.6
1.80, 2.00, 0.32, 13.5
2.00, 2.20, 0.34, 14.3
2.20, 2.40, 0.34, 14.1
2.40, 2.60, 0.33, 13.9
2.60, 2.80, 0.34, 14.4
2.80, 3.00, 0.32, 13.5
3.00, 3.20, 0.34, 14.2
3.20, 3.40, 0.33, 13.8
3.40, 3.60, 0.32, 13.6
3.60, 3.80, 0.37, 15.5
3.80, 4.00, 0.31, 12.9
4.00, 4.20, 0.33, 13.7
4.20, 4.40, 0.47, 19.7
4.40, 4.60, 0.24, 9.97
4.60, 4.80, 0.24, 10.0
4.80, 5.00, 0.24, 9.97
5.00, 5.20, 0.24, 10.0
5.20, 5.40, 0.23, 9.75
5.40, 5.60, 0.24, 10.1
5.60, 5.80, 0.24, 9.91
5.80, 6.00, 0.24, 9.86
6.00, 6.20, 0.24, 9.91
6.20, 6.40, 0.24, 9.97
6.40, 6.60, 0.24, 10.0
6.60, 6.80, 0.24, 10.0
6.80, 7.00, 0.24, 9.86
7.00, 7.20, 0.24, 9.91
7.20, 7.40, 0.24, 9.91
7.40, 7.60, 0.24, 10.1
7.60, 7.80, 0.23, 9.75
7.80, 8.00, 0.24, 9.91
8.00, 8.20, 0.24, 10.1
8.20, 8.40, 0.24, 9.91
8.40, 8.60, 0.24, 9.86
8.60, 8.80, 0.23, 9.80
8.80, 9.00, 0.24, 10.2
9.00, 9.20, 0.23, 9.64
9.20, 9.40, 0.24, 9.97
9.40, 9.60, 0.24, 10.0
9.60, 9.80, 0.23, 9.64
9.80, 10.00, 0.25, 10.4
10.00, 10.20, 0.24, 10.1
10.20, 10.40, 0.24, 9.97
10.40, 10.60, 0.24, 9.86
10.60, 10.80, 0.24, 9.97
10.80, 11.00, 0.39, 16.2
11.00, 11.20, 0.23, 9.64
11.20, 11.40, 0.21, 8.98
11.40, 11.60, 0.28, 11.8
11.60, 11.80, 0.33, 13.7
11.80, 12.00, 0.33, 13.8
12.00, 12.20, 0.33, 14.0
12.20, 12.40, 0.33, 14.0
12.40, 12.60, 0.34, 14.2
12.60, 12.80, 0.33, 14.0
12.80, 13.00, 0.32, 13.5
13.00, 13.20, 0.34, 14.3
13.20, 13.40, 0.34, 14.1
13.40, 13.60, 0.32, 13.6
13.60, 13.80, 0.34, 14.3
13.80, 14.00, 0.33, 13.8
0.00, 14.06, 20.0, 11.9

0.00, 0.20, 0.14, 5.72
0.20, 0.40, 0.10, 4.00
0.40, 0.60, 0.10, 4.00
0.60, 0.80, 0.14, 5.94
0.80, 1.00, 0.25, 10.4
1.00, 1.20, 0.09, 3.97
1.20, 1.40, 0.10, 4.08
1.40, 1.60, 0.10, 4.02
1.60, 1.80, 0.10, 4.02
1.80, 2.00, 0.10, 4.02
2.00, 2.20, 0.10, 4.02
2.20, 2.40, 0.09, 3.91
2.40, 2.60, 0.10, 4.13
2.60, 2.80, 0.09, 3.97
2.80, 3.00, 0.10, 4.02
3.00, 3.20, 0.10, 4.02
3.20, 3.40, 0.10, 4.02
3.40, 3.60, 0.10, 4.02
3.60, 3.80, 0.10, 4.02
3.80, 4.00, 0.10, 4.02
4.00, 4.20, 0.10, 4.02
4.20, 4.40, 0.30, 12.6
4.40, 4.60, 0.24, 10.0
4.60, 4.80, 0.24, 10.0
4.80, 5.00, 0.23, 9.58
5.00, 5.20, 0.24, 9.86
5.20, 5.40, 0.25, 10.4
5.40, 5.60, 0.24, 9.91
5.60, 5.80, 0.24, 10.0
5.80, 6.00, 0.23, 9.47
6.00, 6.20, 0.24, 10.2
6.20, 6.40, 0.23, 9.58
6.40, 6.60, 0.25, 10.3
6.60, 6.80, 0.23, 9.75
6.80, 7.00, 0.24, 10.2
7.00, 7.20, 0.24, 9.97
7.20, 7.40, 0.24, 9.86
7.40, 7.60, 0.24, 9.91
7.60, 7.80, 0.24, 9.86
7.80, 8.00, 0.24, 10.2
8.00, 8.20, 0.24, 9.91
8.20, 8.40, 0.23, 9.47
8.40, 8.60, 0.25, 10.4
8.60, 8.80, 0.24, 10.0
8.80, 9.00, 0.24, 9.86
9.00, 9.20, 0.24, 9.91
9.20, 9.40, 0.24, 10.1
9.40, 9.60, 0.23, 9.80
9.60, 9.80, 0.24, 10.0
9.80, 10.00, 0.24, 9.97
10.00, 10.20, 0.24, 9.91
10.20, 10.40, 0.24, 9.97
10.40, 10.60, 0.24, 9.86
10.60, 10.80, 0.24, 9.97
10.80, 11.00, 0.24, 10.1
11.00, 11.20, 0.10, 4.08
11.20, 11.40, 0.10, 4.02
11.40, 11.60, 0.09, 3.97
11.60, 11.80, 0.10, 4.08
11.80, 12.00, 0.09, 3.91
12.00, 12.20, 0.10, 4.13
12.20, 12.40, 0.10, 4.02
12.40, 12.60, 0.09, 3.97
12.60, 12.80, 0.10, 4.02
12.80, 13.00, 0.10, 4.02
13.00, 13.20, 0.10, 4.02
13.20, 13.40, 0.10, 4.02
13.40, 13.60, 0.10, 4.02
13.60, 13.80, 0.10, 4.02
13.80, 14.00, 0.09, 3.97
14.00, 14.20, 0.10, 4.08
14.20, 14.40, 0.10, 4.02
14.40, 14.60, 0.10, 4.02
14.60, 14.80, 0.10, 4.02
14.80, 15.00, 0.09, 3.97
15.00, 15.20, 0.10, 4.08
15.20, 15.40, 0.10, 4.02
15.40, 15.60, 0.10, 4.02
15.60, 15.80, 0.10, 4.02
15.80, 16.00, 0.10, 4.02
16.00, 16.20, 0.09, 3.91
16.20, 16.40, 0.10, 4.08
16.40, 16.60, 0.10, 4.08
16.60, 16.80, 0.09, 3.91
16.80, 17.00, 0.10, 4.08
17.00, 17.20, 0.10, 4.02
17.20, 17.40, 0.10, 4.02
17.40, 17.60, 0.10, 4.02
17.60, 17.80, 0.10, 4.02
17.80, 18.00, 0.10, 4.02
18.00, 18.20, 0.10, 4.02
18.20, 18.40, 0.10, 4.02
18.40, 18.60, 0.10, 4.02
18.60, 18.80, 0.10, 4.02
18.80, 19.00, 0.10, 4.02
19.00, 19.20, 0.10, 4.02
19.20, 19.40, 0.10, 4.02
19.40, 19.60, 0.09, 3.91
19.60, 19.80, 0.10, 4.08
19.80, 20.00, 0.10, 4.02
20.00, 20.20, 0.10, 4.08
20.20, 20.40, 0.10, 4.02
20.40, 20.60, 0.09, 3.97
20.60, 20.80, 0.10, 4.08
20.80, 21.00, 0.10, 4.02
21.00, 21.20, 0.09, 3.97
21.20, 21.40, 0.10, 4.08
21.40, 21.60, 0.09, 3.97
21.60, 21.80, 0.10, 4.02
21.80, 22.00, 0.10, 4.02
22.00, 22.20, 0.09, 3.91
22.20, 22.40, 0.10, 4.13
22.40, 22.60, 0.10, 4.02
22.60, 22.80, 0.10, 4.02
22.80, 23.00, 0.10, 4.02
23.00, 23.20, 0.10, 4.02
23.20, 23.40, 0.10, 4.02
23.40, 23.60, 0.10, 4.02
23.60, 23.80, 0.09, 3.97
23.80, 24.00, 0.10, 4.08
24.00, 24.20, 0.10, 4.02
24.20, 24.40, 0.10, 4.02
24.40, 24.60, 0.10, 4.02
24.60, 24.80, 0.10, 4.02
24.80, 25.00, 0.10, 4.02
25.00, 25.20, 0.10, 4.02
25.20, 25.40, 0.10, 4.02
25.40, 25.60, 0.09, 3.91
25.60, 25.80, 0.10, 4.08
25.80, 26.00, 0.10, 4.08
26.00, 26.20, 0.10, 4.02
26.20, 26.40, 0.10, 4.02
26.40, 26.60, 0.09, 3.97
26.60, 26.80, 0.10, 4.08
26.80, 27.00, 0.09, 3.97
27.00, 27.20, 0.10, 4.02
27.20, 27.40, 0.10, 4.02
27.40, 27.60, 0.09, 3.97
27.60, 27.80, 0.10, 4.08
27.80, 28.00, 0.10, 4.02
28.00, 28.20, 0.09, 3.97
28.20, 28.40, 0.10, 4.08
28.40, 28.60, 0.10, 4.02
28.60, 28.80, 0.10, 4.02
